"Hora local en Santiago (aeropuerto)";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"21.01.2017 11:00";"24.0";"747.7";"763.5";"69";"vientos de dirección variable";"2";"";"";"";"Nubosidad escasa (10-30%) 600 m";"10.0 y más";"18.0";
"21.01.2017 10:00";"21.0";"747.5";"763.5";"83";"Viento procedente del oestesuroeste";"2";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"18.0";
"21.01.2017 09:00";"19.0";"746.7";"762.8";"88";"Viento procedente del noroeste";"2";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"17.0";
"21.01.2017 08:00";"15.0";"745.7";"762.0";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"15.0";
"21.01.2017 07:00";"15.0";"745.7";"762.0";"100";"vientos de dirección variable";"2";"";"";"";"Nubosidad escasa (10-30%) 450 m";"10.0 y más";"15.0";
"21.01.2017 06:00";"16.0";"745.0";"761.2";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 450 m";"10.0 y más";"16.0";
"21.01.2017 05:00";"19.0";"745.2";"761.2";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 450 m";"10.0 y más";"19.0";
"21.01.2017 04:03";"19.0";"745.2";"761.2";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"19.0";
"21.01.2017 03:00";"20.0";"746.0";"762.0";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"19.0";
"21.01.2017 02:00";"20.0";"746.8";"762.8";"94";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"19.0";
"21.01.2017 01:00";"20.0";"746.8";"762.8";"94";"vientos de dirección variable";"2";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"19.0";
"21.01.2017 00:00";"21.0";"746.8";"762.8";"88";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"";"19.0";
"20.01.2017 23:00";"21.0";"746.8";"762.8";"88";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"19.0";
"20.01.2017 22:00";"21.0";"746.8";"762.8";"88";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"19.0";
"20.01.2017 21:00";"22.0";"746.1";"762.0";"83";"vientos de dirección variable";"2";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"19.0";
"20.01.2017 20:00";"22.0";"746.1";"762.0";"83";"Viento procedente del sursuroeste";"2";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"19.0";
"20.01.2017 19:00";"23.0";"745.4";"761.2";"83";"Viento procedente del norte";"3";"";"";"";"Nubosidad dispersa (40-50%) 540 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"20.0";
"20.01.2017 18:00";"25.0";"744.8";"760.5";"74";"Viento procedente del noreste";"5";"";"";"";"Nubosidad dispersa (40-50%) 570 m";"10.0 y más";"20.0";
"20.01.2017 17:00";"26.0";"744.9";"760.5";"70";"Viento procedente del estenoreste";"4";"";"";"";"Nubosidad dispersa (40-50%) 600 m";"10.0 y más";"20.0";
"20.01.2017 16:00";"28.0";"744.2";"759.7";"58";"Viento procedente del norte";"3";"";"";"";"Nubosidad dispersa (40-50%) 600 m";"10.0 y más";"19.0";
"20.01.2017 15:00";"29.0";"745.0";"760.5";"51";"Viento procedente del estesureste";"3";"";"";"";"Nubosidad dispersa (40-50%) 660 m";"10.0 y más";"18.0";
"20.01.2017 14:00";"29.0";"745.0";"760.5";"45";"Viento procedente del sursureste";"2";"";"";"";"Nubosidad dispersa (40-50%) 660 m";"10.0 y más";"16.0";
"20.01.2017 13:00";"27.0";"746.4";"762.0";"62";"Viento procedente del oeste";"3";"";"";"";"Nubosidad escasa (10-30%) 600 m";"10.0 y más";"19.0";
"20.01.2017 12:00";"26.0";"747.1";"762.8";"65";"Viento procedente del sur";"3";"";"";"";"Nubosidad escasa (10-30%) 600 m";"10.0 y más";"19.0";
"20.01.2017 11:00";"23.0";"747.0";"762.8";"74";"Viento procedente del oestesuroeste";"2";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"18.0";
"20.01.2017 10:00";"22.0";"746.9";"762.8";"88";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 450 m";"10.0 y más";"20.0";
"20.01.2017 09:00";"17.0";"745.8";"762.0";"77";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"13.0";
"20.01.2017 08:00";"15.0";"745.7";"762.0";"94";"Viento procedente del oestenoroeste";"2";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"14.0";
"20.01.2017 07:00";"15.0";"745.0";"761.2";"94";"Viento procedente del oeste";"2";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"14.0";
"20.01.2017 06:00";"15.0";"745.0";"761.2";"94";"Viento procedente del oeste";"2";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"14.0";
"20.01.2017 05:00";"15.0";"744.3";"760.5";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"15.0";
"20.01.2017 04:00";"16.0";"745.0";"761.2";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"15.0";
"20.01.2017 03:00";"16.0";"745.0";"761.2";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"15.0";
"20.01.2017 02:00";"17.0";"745.8";"762.0";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"16.0";
"20.01.2017 01:00";"17.0";"745.8";"762.0";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"16.0";
"20.01.2017 00:00";"17.0";"746.6";"762.8";"88";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"15.0";
"19.01.2017 23:00";"19.0";"746.7";"762.8";"73";"Viento procedente del norte";"2";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"14.0";
"19.01.2017 22:00";"23.0";"746.2";"762.0";"57";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"14.0";
"19.01.2017 21:00";"24.0";"746.2";"762.0";"57";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"15.0";
"19.01.2017 20:00";"24.0";"745.4";"761.2";"57";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"15.0";
"19.01.2017 19:00";"26.0";"744.9";"760.5";"51";"Viento procedente del noreste";"2";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"15.0";
"19.01.2017 18:00";"26.0";"744.1";"759.7";"48";"Viento procedente del estenoreste";"2";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"14.0";
"19.01.2017 17:00";"27.0";"744.1";"759.7";"45";"Viento procedente del nornoreste";"3";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"14.0";
"19.01.2017 16:00";"27.0";"744.1";"759.7";"51";"Viento procedente del nornoroeste";"2";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"16.0";
"19.01.2017 15:00";"27.0";"744.1";"759.7";"51";"vientos de dirección variable";"3";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"16.0";
"19.01.2017 14:00";"27.0";"744.9";"760.5";"51";"vientos de dirección variable";"2";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"16.0";
"19.01.2017 13:00";"25.0";"746.3";"762.0";"61";"vientos de dirección variable";"2";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"17.0";
"19.01.2017 11:00";"23.0";"746.2";"762.0";"69";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"17.0";
"19.01.2017 10:00";"22.0";"747.6";"763.5";"73";"vientos de dirección variable";"2";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"17.0";
"19.01.2017 09:00";"18.0";"747.4";"763.5";"83";"vientos de dirección variable";"2";"";"";"";"Nubosidad escasa (10-30%) 360 m";"10.0 y más";"15.0";
"19.01.2017 08:00";"14.0";"746.5";"762.8";"94";"vientos de dirección variable";"2";"";"Neblina";"";"Nubosidad escasa (10-30%) 300 m";"4.0";"13.0";
"19.01.2017 07:00";"14.0";"745.7";"762.0";"94";"Calma, escampado";"0";"";"Neblina";"";"Nubosidad escasa (10-30%) 240 m";"3.0";"13.0";
"19.01.2017 06:00";"14.0";"745.7";"762.0";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 300 m";"10.0 y más";"13.0";
"19.01.2017 05:00";"15.0";"745.7";"762.0";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 300 m";"10.0 y más";"14.0";
"19.01.2017 04:00";"15.0";"745.7";"762.0";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 300 m";"10.0 y más";"14.0";
"19.01.2017 03:00";"16.0";"745.8";"762.0";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 360 m";"10.0 y más";"15.0";
"19.01.2017 02:00";"16.0";"746.6";"762.8";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 360 m";"10.0 y más";"15.0";
"19.01.2017 01:00";"16.0";"747.3";"763.5";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 360 m";"10.0 y más";"15.0";
"19.01.2017 00:00";"18.0";"747.4";"763.5";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"17.0";
"18.01.2017 23:00";"18.0";"747.4";"763.5";"88";"vientos de dirección variable";"2";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"16.0";
"18.01.2017 22:00";"20.0";"747.5";"763.5";"88";"Viento procedente del sur";"2";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"18.0";
"18.01.2017 21:00";"20.0";"747.5";"763.5";"88";"Viento procedente del sursuroeste";"2";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"18.0";
"18.01.2017 20:00";"22.0";"746.9";"762.8";"78";"Viento procedente del estenoreste";"2";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"18.0";
"18.01.2017 19:00";"23.0";"746.2";"762.0";"83";"Viento procedente del este";"3";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"20.0";
"18.01.2017 18:00";"26.0";"745.5";"761.2";"58";"Viento procedente del sudeste";"3";"";"";"";"Nubosidad escasa (10-30%) 630 m";"10.0 y más";"17.0";
"18.01.2017 17:00";"27.0";"745.6";"761.2";"54";"Viento procedente del estesureste";"4";"";"";"";"Nubosidad escasa (10-30%) 660 m";"10.0 y más";"17.0";
"18.01.2017 16:00";"27.0";"745.6";"761.2";"54";"Viento procedente del sudeste";"3";"";"";"";"Nubosidad escasa (10-30%) 660 m";"10.0 y más";"17.0";
"18.01.2017 15:00";"27.0";"746.4";"762.0";"51";"Viento procedente del estesureste";"3";"";"";"";"Nubosidad escasa (10-30%) 660 m";"10.0 y más";"16.0";
"18.01.2017 14:00";"27.0";"747.2";"762.8";"51";"Viento procedente del sursureste";"4";"";"";"";"Nubosidad escasa (10-30%) 630 m";"10.0 y más";"16.0";
"18.01.2017 13:00";"26.0";"748.6";"764.3";"58";"Viento procedente del sudeste";"3";"";"";"";"Nubosidad escasa (10-30%) 600 m";"10.0 y más";"17.0";
"18.01.2017 12:00";"26.0";"749.3";"765.0";"61";"vientos de dirección variable";"3";"";"";"";"Nubosidad dispersa (40-50%) 600 m";"10.0 y más";"18.0";
"18.01.2017 11:00";"25.0";"750.0";"765.8";"61";"vientos de dirección variable";"2";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"17.0";
"18.01.2017 10:03";"23.0";"749.9";"765.8";"78";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"19.0";
"18.01.2017 10:00";"23.0";"749.9";"765.8";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"22.0";
"18.01.2017 09:00";"19.0";"749.7";"765.8";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"18.0";
"18.01.2017 08:00";"16.0";"748.7";"765.0";"94";"Calma, escampado";"0";"";"Bruma";"";"Nubosidad escasa (10-30%) 480 m, nubosidad dispersa (40-50%) 9000 m";"6.0";"15.0";
"18.01.2017 07:00";"15.0";"748.0";"764.3";"100";"Calma, escampado";"0";"";"Neblina";"";"Nubosidad escasa (10-30%) 480 m, nubosidad dispersa (40-50%) 9000 m";"5.0";"15.0";
"18.01.2017 06:00";"16.0";"748.0";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"16.0";
"18.01.2017 05:00";"18.0";"748.2";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"18.0";
"18.01.2017 04:00";"18.0";"748.2";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"18.0";
"18.01.2017 03:00";"19.0";"748.2";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"19.0";
"18.01.2017 02:00";"19.0";"748.9";"765.0";"100";"Viento procedente del sursureste";"3";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"19.0";
"18.01.2017 01:00";"19.0";"748.9";"765.0";"100";"Viento procedente del sursureste";"3";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"19.0";
"18.01.2017 00:00";"19.0";"749.7";"765.8";"100";"Viento procedente del sur";"2";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"19.0";
"17.01.2017 23:00";"20.0";"749.7";"765.8";"94";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"19.0";
"17.01.2017 22:00";"21.0";"749.0";"765.0";"100";"Calma, escampado";"0";"";"";"";"Nubosidad fragmentada (60-90%) 480 m";"10.0 y más";"21.0";
"17.01.2017 21:00";"21.0";"749.0";"765.0";"100";"Calma, escampado";"0";"";"";"";"Nubosidad fragmentada (60-90%) 480 m";"10.0 y más";"21.0";
"17.01.2017 20:00";"22.0";"748.4";"764.3";"94";"Viento procedente del estesureste";"5";"";"";"";"Nubosidad fragmentada (60-90%) 480 m";"10.0 y más";"21.0";
"17.01.2017 19:00";"23.0";"748.4";"764.3";"89";"Viento procedente del sursureste";"3";"";"";"";"Nubosidad escasa (10-30%) 480 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 540 m";"10.0 y más";"21.0";
"17.01.2017 18:00";"24.0";"747.7";"763.5";"83";"Viento procedente del estesureste";"4";"";"";"";"Nubosidad escasa (10-30%) 480 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 540 m";"10.0 y más";"21.0";
"17.01.2017 17:00";"25.0";"747.1";"762.8";"79";"Viento procedente del estenoreste";"6";"";"En las proximidades chubasco(s)";"";"Nubosidad escasa (10-30%) 480 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 540 m";"7.0";"21.0";
"17.01.2017 15:00";"24.0";"";"";"74";"Viento procedente del nornoreste";"3";"";"En las proximidades chubasco(s)";"";"Nubosidad dispersa (40-50%) 480 m";"7.0";"19.0";
"17.01.2017 14:00";"25.0";"748.5";"764.3";"69";"Viento procedente del estesureste";"3";"";"En las proximidades chubasco(s)";"";"Nubosidad dispersa (40-50%) 480 m";"6.0";"19.0";
"17.01.2017 13:00";"26.0";"749.3";"765.0";"70";"Viento procedente del estesureste";"7";"";"En las proximidades chubasco(s)";"";"Nubosidad dispersa (40-50%) 480 m";"6.0";"20.0";
"17.01.2017 12:00";"26.0";"749.3";"765.0";"70";"Viento procedente del sudeste";"5";"";"En las proximidades chubasco(s)";"";"Nubosidad dispersa (40-50%) 480 m";"7.0";"20.0";
"17.01.2017 11:00";"25.0";"750.0";"765.8";"69";"Viento procedente del sur";"3";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"19.0";
"17.01.2017 10:00";"23.0";"749.9";"765.8";"83";"Viento procedente del sursureste";"2";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"20.0";
"17.01.2017 09:00";"20.0";"749.7";"765.8";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"19.0";
"17.01.2017 08:00";"17.0";"748.8";"765.0";"100";"Calma, escampado";"0";"";"";"Lluvia";"Nubosidad dispersa (40-50%) 420 m";"10.0 y más";"17.0";
"17.01.2017 07:00";"17.0";"748.1";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"17.0";
"17.01.2017 06:00";"18.0";"748.2";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"18.0";
"17.01.2017 05:00";"18.0";"747.4";"763.5";"100";"Viento procedente del noreste";"2";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"18.0";
"17.01.2017 04:00";"18.0";"748.2";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 420 m";"10.0 y más";"18.0";
"17.01.2017 03:00";"17.0";"748.1";"764.3";"100";"Calma, escampado";"0";"";"Neblina";"";"Nubosidad escasa (10-30%) 420 m";"5.0";"17.0";
"17.01.2017 02:00";"18.0";"748.8";"765.0";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"18.0";
"17.01.2017 01:00";"18.0";"748.8";"765.0";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"18.0";
"17.01.2017 00:00";"18.0";"749.6";"765.8";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"17.0";
"16.01.2017 23:00";"18.0";"748.8";"765.0";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"18.0";
"16.01.2017 22:00";"20.0";"748.9";"765.0";"100";"Viento procedente del sursuroeste";"3";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"20.0";
"16.01.2017 21:00";"20.0";"748.9";"765.0";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"19.0";
"16.01.2017 20:00";"20.0";"748.9";"765.0";"88";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"18.0";
"16.01.2017 19:00";"23.0";"748.4";"764.3";"89";"Viento procedente del noreste";"2";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"21.0";
"16.01.2017 18:00";"25.0";"747.7";"763.5";"74";"Viento procedente del estenoreste";"3";"";"";"";"Nubosidad escasa (10-30%) 600 m";"10.0 y más";"20.0";
"16.01.2017 17:00";"27.0";"747.2";"762.8";"62";"Viento procedente del estesureste";"7";"";"";"";"Nubosidad escasa (10-30%) 600 m";"10.0 y más";"19.0";
"16.01.2017 16:00";"27.0";"747.2";"762.8";"70";"Viento procedente del estesureste";"7";"";"";"";"Nubosidad dispersa (40-50%) 600 m";"10.0 y más";"21.0";
"16.01.2017 15:00";"28.0";"747.2";"762.8";"66";"Viento procedente del sudeste";"6";"";"";"";"Nubosidad dispersa (40-50%) 600 m";"10.0 y más";"21.0";
"16.01.2017 14:00";"27.0";"747.8";"763.5";"66";"Viento procedente del estesureste";"3";"";"";"";"Nubosidad fragmentada (60-90%) 600 m";"10.0 y más";"20.0";
"16.01.2017 13:00";"25.0";"748.5";"764.3";"83";"Viento procedente del sur";"4";"";"";"";"Nubosidad fragmentada (60-90%) 600 m";"10.0 y más";"22.0";
"16.01.2017 12:00";"24.0";"749.2";"765.0";"89";"Viento procedente del sudeste";"3";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"22.0";
"16.01.2017 11:00";"22.0";"749.8";"765.8";"100";"Viento procedente del sursureste";"3";"";"Leve(-es) lluvia";"";"Nubosidad fragmentada (60-90%) 480 m, nubosidad fragmentada (60-90%) 9000 m";"8.0";"22.0";
"16.01.2017 10:00";"21.0";"749.0";"765.0";"100";"Calma, escampado";"0";"";"Leve(-es) lluvia";"";"Nubosidad dispersa (40-50%) 480 m, nubosidad dispersa (40-50%) 9000 m";"8.0";"21.0";
"16.01.2017 09:00";"20.0";"748.9";"765.0";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"20.0";
"16.01.2017 08:00";"19.0";"748.2";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad fragmentada (60-90%) 480 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"19.0";
"16.01.2017 07:00";"19.0";"747.4";"763.5";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 420 m";"10.0 y más";"19.0";
"16.01.2017 06:00";"19.0";"747.4";"763.5";"100";"Calma, escampado";"0";"";"";"";"Nubosidad fragmentada (60-90%) 420 m";"10.0 y más";"19.0";
"16.01.2017 05:00";"19.0";"746.7";"762.8";"100";"Calma, escampado";"0";"";"";"";"Nubosidad fragmentada (60-90%) 420 m";"10.0 y más";"19.0";
"16.01.2017 04:00";"19.0";"746.7";"762.8";"100";"Viento procedente del sur-oeste";"2";"";"";"";"Nubosidad dispersa (40-50%) 420 m";"10.0 y más";"19.0";
"16.01.2017 03:00";"19.0";"746.7";"762.8";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 420 m";"10.0 y más";"19.0";
"16.01.2017 02:00";"18.0";"747.4";"763.5";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 420 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 420 m";"10.0 y más";"18.0";
"16.01.2017 01:00";"18.0";"748.2";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 420 m, nubes cumulonimbus , nubosidad escasa (10-30%) 420 m, nubosidad dispersa (40-50%) 2100 m";"10.0 y más";"18.0";
"16.01.2017 00:18";"18.0";"748.2";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 360 m";"10.0 y más";"18.0";
"16.01.2017 00:00";"18.0";"748.2";"764.3";"100";"Calma, escampado";"0";"";"Niebla";"";"Nubosidad fragmentada (60-90%) 180 m";"0.2";"18.0";
"15.01.2017 23:08";"18.0";"748.2";"764.3";"100";"vientos de dirección variable";"2";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"18.0";
"15.01.2017 23:00";"18.0";"748.2";"764.3";"100";"Calma, escampado";"0";"";"Niebla";"";"Nubosidad fragmentada (60-90%) 180 m";"0.5";"18.0";
"15.01.2017 22:38";"18.0";"748.2";"764.3";"100";"Viento procedente del noreste";"2";"";"Niebla";"";"Nubosidad fragmentada (60-90%) 150 m";"0.2";"18.0";
"15.01.2017 22:00";"19.0";"748.2";"764.3";"100";"vientos de dirección variable";"2";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"19.0";
"15.01.2017 21:00";"19.0";"748.2";"764.3";"100";"Viento procedente del sursuroeste";"2";"";"";"";"Nubosidad escasa (10-30%) 450 m";"10.0 y más";"19.0";
"15.01.2017 20:00";"20.0";"746.8";"762.8";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"20.0";
"15.01.2017 19:00";"20.0";"746.8";"762.8";"100";"vientos de dirección variable";"2";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"20.0";
"15.01.2017 17:00";"22.0";"746.1";"762.0";"88";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 540 m";"10.0 y más";"20.0";
"15.01.2017 16:00";"21.0";"746.8";"762.8";"100";"Calma, escampado";"0";"";"";"Lluvia";"Nubosidad escasa (10-30%) 450 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 480 m";"10.0 y más";"21.0";
"15.01.2017 15:00";"23.0";"746.2";"762.0";"100";"Viento procedente del estesureste";"2";"";"Lluvia";"";"Nubosidad escasa (10-30%) 450 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 480 m";"5.0";"23.0";
"15.01.2017 14:00";"";"";"762.8";"";"Viento procedente del estenoreste";"3";"";"En las proximidades chubasco(s)";"";"Nubosidad escasa (10-30%) 450 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 480 m, nubosidad dispersa (40-50%)07 750 m/20";"8.0";"";
